station_name,free_bikes,empty_slots,latitude,longitude,timestamp
Gaugrafenstraße / Am Seedamm,1,39,50.12646484375,8.595523834228516,2026-01-08 22:50:56.520905
Wilhelm-Leuschner-Straße/ Windmühlstraße,4,36,50.10566329956055,8.669916152954102,2026-01-08 22:50:56.520914
Eschersheimer Landstraße / Grüneburgweg,0,40,50.12175369262695,8.675601959228516,2026-01-08 22:50:56.520918
Grüneburgweg / Feldbergstraße,3,37,50.12281036376953,8.665717124938965,2026-01-08 22:50:56.520920
Bahnhof Bieber / Poststraße,4,36,50.090091705322266,8.808309555053711,2026-01-08 22:50:56.520921
Rebstockbad,1,39,50.113037109375,8.61866569519043,2026-01-08 22:50:56.520923
Westhafenplatz / Speicherstraße,3,37,50.101585388183594,8.663290023803711,2026-01-08 22:50:56.520924
Eschborn / Camp-Phönix-Park,6,34,50.13399124145508,8.559188842773438,2026-01-08 22:50:56.520926
Campus UAS Frankfurt,7,33,50.13042449951172,8.692181587219238,2026-01-08 22:50:56.520933
Jean-Paul-Straße / Eichendorffstraße,1,39,50.14297866821289,8.662790298461914,2026-01-08 22:50:56.520934
Theodor-Heuss Allee 106,1,39,50.11555099487305,8.632399559020996,2026-01-08 22:50:56.520936
Bornheimer Landstraße / Bäckerweg,3,37,50.122955322265625,8.692523956298828,2026-01-08 22:50:56.520938
S-Bahn Station Messe,1,39,50.112510681152344,8.643823623657227,2026-01-08 22:50:56.520939
Eckenheimer Landstraße / Barchfeldstraße,0,40,50.148189544677734,8.681821823120117,2026-01-08 22:50:56.520941
Glauburgstraße / Weberstraße,0,40,50.12662887573242,8.68655014038086,2026-01-08 22:50:56.520942
Bockenheimer Landstraße / Mendelssohnstraße,3,37,50.11907196044922,8.659764289855957,2026-01-08 22:50:56.520944
Parlamentsstraße / Bornheimer Landwehr,1,39,50.122230529785156,8.7168550491333,2026-01-08 22:50:56.520946
François-Mitterrand-Platz,4,36,50.11088180541992,8.665425300598145,2026-01-08 22:50:56.520947
Studierendenhaus Jügelstraße / Mertonstraße,2,38,50.11853790283203,8.651871681213379,2026-01-08 22:50:56.520949
Eschersheimer Landstraße / Am Weißen Stein,0,40,50.156612396240234,8.657018661499023,2026-01-08 22:50:56.520950
Kleinmarkthalle,9,31,50.11225509643555,8.68207836151123,2026-01-08 22:50:56.520952
Adlerwerke Kleyerstrasse / Kriegkstrasse,3,37,50.10127639770508,8.639674186706543,2026-01-08 22:50:56.520954
Ackermannstraße / Kleyerstraße,1,39,50.096275329589844,8.627853393554688,2026-01-08 22:50:56.520955
Friedberger Landstraße / Rohrbachstraße,0,40,50.1275634765625,8.692436218261719,2026-01-08 22:50:56.520959
Elbinger Straße / Trakehner Straße,0,40,50.126068115234375,8.626603126525879,2026-01-08 22:50:56.520965
Tel-Aviv Platz,0,40,50.107460021972656,8.62913990020752,2026-01-08 22:50:56.520969
Messe Haupteingang / Friedrich-Ebert-Anlage,9,31,50.112022399902344,8.654200553894043,2026-01-08 22:50:56.520970
Ernst-May-Platz,4,36,50.12641525268555,8.716830253601074,2026-01-08 22:50:56.520975
Alt-Rödelheim / Thudichumstraße,1,39,50.12541961669922,8.611519813537598,2026-01-08 22:50:56.520977
Berliner Straße/Marktplatz,4,36,50.10554885864258,8.764809608459473,2026-01-08 22:50:56.520978
Studentenwohnheim Ludwig-Landmann-Str. 343,4,36,50.12848663330078,8.622259140014648,2026-01-08 22:50:56.520980
Röderbergweg,2,38,50.11333465576172,8.701589584350586,2026-01-08 22:50:56.520984
Portis Büro Eschborn / Ginnheimer Straße,4,36,50.140655517578125,8.579182624816895,2026-01-08 22:50:56.520986
Gartenstraße / Holbeinstraße,6,34,50.10153579711914,8.67471694946289,2026-01-08 22:50:56.520992
DB InfraGO,1,39,50.11347198486328,8.647724151611328,2026-01-08 22:50:56.520997
Eschersheimer Landstraße / Am Lindenbaum,0,40,50.15321350097656,8.66100788116455,2026-01-08 22:50:56.520999
Im Prüfling / Throner Straße,0,40,50.129520416259766,8.707500457763672,2026-01-08 22:50:56.521001
Stadtbücherei Griesheim,0,40,50.09513473510742,8.607426643371582,2026-01-08 22:50:56.521002
Gallusanlage 7,3,37,50.109649658203125,8.6714448928833,2026-01-08 22:50:56.521004
U  Zeilweg,1,39,50.16451644897461,8.642948150634766,2026-01-08 22:50:56.521006
Campus Westend / Hansa-Allee,0,40,50.129119873046875,8.66966438293457,2026-01-08 22:50:56.521007
Reifenberger Straße / Hausener Weg,2,38,50.12868118286133,8.61532974243164,2026-01-08 22:50:56.521009
Eschenheimer Anlage / Oeder Weg (Verkehrsinsel),12,28,50.118160247802734,8.67977237701416,2026-01-08 22:50:56.521010
Philipp-Reis-Straße / Am Dammgraben,5,35,50.1109504699707,8.635615348815918,2026-01-08 22:50:56.521012
U  Leipziger Strasse,0,40,50.122650146484375,8.645650863647461,2026-01-08 22:50:56.521013
Martin-Luther-Straße / Burgstraße,1,39,50.124298095703125,8.697805404663086,2026-01-08 22:50:56.521015
Allerheiligentor,0,40,50.11318588256836,8.6923828125,2026-01-08 22:50:56.521016
Eschborn / S-Bahn Station Eschborn Süd,6,34,50.1339111328125,8.578069686889648,2026-01-08 22:50:56.521021
Burnitzstraße,1,39,50.097434997558594,8.677679061889648,2026-01-08 22:50:56.521022
Diesterwegstraße / Schweizer Platz,0,40,50.101707458496094,8.681083679199219,2026-01-08 22:50:56.521024
Untermainkai / Neue Mainzer Straße,5,35,50.107765197753906,8.675826072692871,2026-01-08 22:50:56.521025
Ginnheimer Landstraße / Wilhelm-Epstein-Straße,3,37,50.1367073059082,8.646073341369629,2026-01-08 22:50:56.521027
Praunheimer Landstraße / Jean-Albert-Schwarz-Straß,12,28,50.1482048034668,8.624140739440918,2026-01-08 22:50:56.521029
Brunnenweg/Wilhelm-Schramm-Straße,12,28,50.08367919921875,8.783610343933105,2026-01-08 22:50:56.521032
Eschersheimer Landstraße / Holzhausenstraße,9,31,50.12673568725586,8.6735258102417,2026-01-08 22:50:56.521034
U Preungesheim,3,37,50.15865707397461,8.687943458557129,2026-01-08 22:50:56.521035
S Eschborn Süd / Stuttgarter Straße,12,28,50.13347244262695,8.57841968536377,2026-01-08 22:50:56.521037
Ostendstraße / Martin-Elsässer-Weg,3,37,50.11140060424805,8.698516845703125,2026-01-08 22:50:56.521038
Campus Riedberg Mensa,5,35,50.171669006347656,8.631916046142578,2026-01-08 22:50:56.521040
Mainzer Landstraße / Rüsselsheimer Straße,7,33,50.10087203979492,8.620850563049316,2026-01-08 22:50:56.521041
Hafenstraße / Speicherstraße,11,29,50.10038757324219,8.660853385925293,2026-01-08 22:50:56.521043
Speyerer Straße / Koblenzer Straße,1,39,50.10734939575195,8.648619651794434,2026-01-08 22:50:56.521044
Rosa-Luxemburg-Straße / Ginnheimer Landstraße,6,34,50.1402702331543,8.646966934204102,2026-01-08 22:50:56.521046
Schmidtstraße 12,3,37,50.10289001464844,8.618450164794922,2026-01-08 22:50:56.521047
Markgrafenstraße / Leipziger Straße,1,39,50.12294387817383,8.64544677734375,2026-01-08 22:50:56.521049
Hügelstraße / Wilhelm-Busch-Straße,0,40,50.147037506103516,8.66157054901123,2026-01-08 22:50:56.521050
Mannheimer Straße / Stuttgarter Straße,0,40,50.10451889038086,8.66165828704834,2026-01-08 22:50:56.521094
KlingelING / Theodor-Heuss-Allee,12,28,50.113983154296875,8.649843215942383,2026-01-08 22:50:56.521097
Schaumainkai / Rubensstraße,3,37,50.101768493652344,8.670740127563477,2026-01-08 22:50:56.521098
Marbachweg / Eckenheimer Landstraße,0,40,50.14198684692383,8.683533668518066,2026-01-08 22:50:56.521100
Eschborn / Helfmann-Park,4,36,50.13827896118164,8.582090377807617,2026-01-08 22:50:56.521101
Pfarrer-Perabo-Platz / Kleyerstraße,12,28,50.098846435546875,8.634016036987305,2026-01-08 22:50:56.521103
Friedberger Landstraße / Dortelweiler Straße,0,40,50.13912582397461,8.698641777038574,2026-01-08 22:50:56.521104
Affentorplatz,7,33,50.10435485839844,8.69019603729248,2026-01-08 22:50:56.521106
Berger Straße / Hermesweg neu,7,33,50.11838150024414,8.691840171813965,2026-01-08 22:50:56.521107
Wolfsgangstraße / Hammanstraße,1,39,50.12434387207031,8.676939964294434,2026-01-08 22:50:56.521109
Frankenallee / Schwalbacherstraße,1,39,50.10417175292969,8.635613441467285,2026-01-08 22:50:56.521111
Schloßstraße / Robert-Mayer-Straße,0,40,50.11750411987305,8.645444869995117,2026-01-08 22:50:56.521112
Eiserne Hand / Scheffelstraße,2,38,50.122100830078125,8.6899995803833,2026-01-08 22:50:56.521114
Zum Brommenhof / Gerbermühlstraße,1,39,50.10464096069336,8.699756622314453,2026-01-08 22:50:56.521115
Mainkai / Am Hafendeck,10,30,50.11272048950195,8.753939628601074,2026-01-08 22:50:56.521117
Bornheimer Landwehr / Wittelsbacherallee,2,38,50.12242126464844,8.710065841674805,2026-01-08 22:50:56.521118
Konstablerwache,19,21,50.11415481567383,8.686700820922852,2026-01-08 22:50:56.521120
Oberlindau / Staufenstraße,1,39,50.11941909790039,8.669050216674805,2026-01-08 22:50:56.521121
Radisson Blu Hotel,2,38,50.117332458496094,8.627662658691406,2026-01-08 22:50:56.521123
Waldemar Straße / Altenhainer Straße,1,39,50.1067008972168,8.634380340576172,2026-01-08 22:50:56.521126
Lurgiallee / Sebastian-Kneipp-Straße,11,29,50.16971969604492,8.6409330368042,2026-01-08 22:50:56.521137
Sophienstraße / Bernusstraße,1,39,50.126220703125,8.645190238952637,2026-01-08 22:50:56.521139
Osthafenplatz / Hanauer Landstraße,13,27,50.11115264892578,8.712002754211426,2026-01-08 22:50:56.521140
Karlsruher Straße  /  Mannheimer Straße,5,35,50.105220794677734,8.663209915161133,2026-01-08 22:50:56.521142
Nordring / Goethering,2,38,50.11164855957031,8.740596771240234,2026-01-08 22:50:56.521143
Kurt-Schumacher Straße / Börneplatz,0,40,50.11198043823242,8.687911033630371,2026-01-08 22:50:56.521145
Grüneburgweg / Siesmayerstraße (Palmengarten),7,33,50.12324523925781,8.658509254455566,2026-01-08 22:50:56.521147
Buchrainplatz,5,35,50.100059509277344,8.724601745605469,2026-01-08 22:50:56.521148
Am Tiergarten / Maulbeerstraße,3,37,50.11530685424805,8.70486068725586,2026-01-08 22:50:56.521150
Deutscher Wetterdienst / August-Bebel-Ring,1,39,50.10219955444336,8.745889663696289,2026-01-08 22:50:56.521151
Rödelheimer Landstraße / Ludwig-Landmann-Straße,11,29,50.121315002441406,8.62018871307373,2026-01-08 22:50:56.521153
Gerauer Straße / Adolf-Miersch-Straße,1,39,50.08340072631836,8.644189834594727,2026-01-08 22:50:56.521154
Bettinaplatz / Bettinastraße,1,39,50.113861083984375,8.656394958496094,2026-01-08 22:50:56.521156
Rechneigrabenstraße / Lange Straße,1,39,50.11119842529297,8.692375183105469,2026-01-08 22:50:56.521157
Alfred-Brehm-Platz / Zoo Frankfurt,5,35,50.115543365478516,8.698468208312988,2026-01-08 22:50:56.521159
Kaiserlei Ausgang Berliner Straße,2,38,50.105228424072266,8.740872383117676,2026-01-08 22:50:56.521161
Schäfergasse / Stephanstraße,2,38,50.11640167236328,8.684700012207031,2026-01-08 22:50:56.521162
Zum Pfarrturm / Saalgasse,3,37,50.11000442504883,8.684974670410156,2026-01-08 22:50:56.521164
Schweizer Straße / Oppenheimer Landstraße,1,39,50.10161209106445,8.680907249450684,2026-01-08 22:50:56.521165
Campus Westend / Hansaallee / Bremer Straße,16,24,50.127174377441406,8.67147445678711,2026-01-08 22:50:56.521170
Frankfurt Arena / Eingang 2,10,30,50.0684814453125,8.651167869567871,2026-01-08 22:50:56.521171
Adalberstraße / Hamburger Allee,2,38,50.11868667602539,8.641077995300293,2026-01-08 22:50:56.521173
Emil-Sulzbach Straße / Robert-Mayer Straße,5,35,50.116817474365234,8.6492338180542,2026-01-08 22:50:56.521174
Kaiserstraße/Bismarckstraße,3,37,50.09980010986328,8.760530471801758,2026-01-08 22:50:56.521176
Westbahnhof,5,35,50.119361877441406,8.640113830566406,2026-01-08 22:50:56.521178
Gerbermühlstraße / Wehrstraße,1,39,50.10527038574219,8.721658706665039,2026-01-08 22:50:56.521179
Gießener Straße / Ronneburgstraße,0,40,50.15079879760742,8.688623428344727,2026-01-08 22:50:56.521181
Sophienstraße / Ginnheimer Straße,2,38,50.127872467041016,8.64146614074707,2026-01-08 22:50:56.521183
Idsteiner Straße / Eppenhainer Straße,0,40,50.10487365722656,8.62513542175293,2026-01-08 22:50:56.521184
Oeder Weg / Oberweg,1,39,50.12241744995117,8.681046485900879,2026-01-08 22:50:56.521186
Hochstraße / Bockenheimer Anlage,12,28,50.11627960205078,8.675769805908203,2026-01-08 22:50:56.521187
Gräfstraße / Falkstraße,3,37,50.121788024902344,8.650992393493652,2026-01-08 22:50:56.521189
Gerbermühlstraße / Walther-von-Cronberg-Platz,0,40,50.105003356933594,8.695931434631348,2026-01-08 22:50:56.521190
Voltastraße / An der Dammheide,3,37,50.117488861083984,8.630359649658203,2026-01-08 22:50:56.521192
Adam-Riese-Platz / Hafenstraße,4,36,50.10625457763672,8.655717849731445,2026-01-08 22:50:56.521193
Stresemannallee / Mörfelder Landstraße,5,35,50.08941650390625,8.671809196472168,2026-01-08 22:50:56.521200
Am Anger / Eibenweg,3,37,50.10966873168945,8.810979843139648,2026-01-08 22:50:56.521202
Dormero-Hotel / Europaallee,0,40,50.10831069946289,8.643815994262695,2026-01-08 22:50:56.521203
Goethe-Uni Bockenheim,11,29,50.119773864746094,8.651847839355469,2026-01-08 22:50:56.521205
Beethovenstraße / Beethovenplatz,2,38,50.11820983886719,8.656476020812988,2026-01-08 22:50:56.521209
Lise-Meitner-Str. / Kreuznacherstr. (Novotel),6,34,50.1154670715332,8.64278507232666,2026-01-08 22:50:56.521211
Europaallee / Den Haager Straße,2,38,50.10905838012695,8.651458740234375,2026-01-08 22:50:56.521212
Cronstettenstraße / Klettenbergstraße,1,39,50.12962341308594,8.679295539855957,2026-01-08 22:50:56.521214
Starkenburgring/Klinikum Offenbach,2,38,50.09629821777344,8.755880355834961,2026-01-08 22:50:56.521216
Palmengartenstraße,5,35,50.1204833984375,8.656689643859863,2026-01-08 22:50:56.521217
Luisenstraße / Luisenplatz,0,40,50.12244415283203,8.696686744689941,2026-01-08 22:50:56.521219
Berger Straße / Rendeler Straße,0,40,50.127723693847656,8.70980167388916,2026-01-08 22:50:56.521220
Studentenwohnheim / Porthstraße,1,39,50.143104553222656,8.683525085449219,2026-01-08 22:50:56.521222
Mainzer Landstraße 191/ Speyerer Straße,1,39,50.10528564453125,8.650403022766113,2026-01-08 22:50:56.521223
Opernplatz / Bockenheimer Landstaße,7,33,50.11557388305664,8.670540809631348,2026-01-08 22:50:56.521225
Saalburgallee / Kettelerallee,4,36,50.12360382080078,8.717333793640137,2026-01-08 22:50:56.521226
Grafenstraße / Reinhardstraße,2,38,50.15058517456055,8.670010566711426,2026-01-08 22:50:56.521228
Sportcampus Ginnheim,0,40,50.131553649902344,8.645244598388672,2026-01-08 22:50:56.521229
Martin-Elsässer-Platz,9,31,50.109004974365234,8.696854591369629,2026-01-08 22:50:56.521231
Goethestraße / Opernplatz,13,27,50.11479187011719,8.672807693481445,2026-01-08 22:50:56.521232
Griesheimer Stadtweg / DB Werk Griesheim,2,38,50.09413146972656,8.614977836608887,2026-01-08 22:50:56.521234
Wendelsplatz / Darmstädter Landstraße,5,35,50.100372314453125,8.692091941833496,2026-01-08 22:50:56.521236
Im Mainfeld,0,40,50.09013366699219,8.643092155456543,2026-01-08 22:50:56.521237
Frankenallee/Rebstöcker Straße,3,37,50.10289764404297,8.626494407653809,2026-01-08 22:50:56.521241
Eschersheimer Landstraße / HfMDK Frankfurt,2,38,50.12042999267578,8.676219940185547,2026-01-08 22:50:56.521243
Holzhausenstraße / Klettenbergstraße,0,40,50.1273193359375,8.677689552307129,2026-01-08 22:50:56.521245
Buchgasse / Limpurgergasse,3,37,50.109737396240234,8.679792404174805,2026-01-08 22:50:56.521246
Bockenheimer Landstraße / Liebigstraße,6,34,50.117156982421875,8.665972709655762,2026-01-08 22:50:56.521248
Deutsche Bundesbank,3,37,50.13616180419922,8.659581184387207,2026-01-08 23:20:58.449481
S-Bahn Station Galluswarte / Mainzer Landstraße,13,27,50.10348129272461,8.64473819732666,2026-01-08 23:20:58.449489
Kantstraße / Berger Straße,2,38,50.120548248291016,8.695967674255371,2026-01-08 23:20:58.449492
Mörfelder Landstraße / Riedhofweg,7,33,50.09166717529297,8.67452335357666,2026-01-08 23:20:58.449493
Taunusstraße / Gallusanlage,10,30,50.11044692993164,8.670585632324219,2026-01-08 23:20:58.449495
Bahnhof Rödelheim,2,38,50.124778747558594,8.607489585876465,2026-01-08 23:20:58.449497
Hermann-Eggert-Straße / ICE-Werk,12,28,50.09389114379883,8.63155746459961,2026-01-08 23:20:58.449498
Stralsunder Straße 34,1,39,50.130836486816406,8.669713020324707,2026-01-08 23:20:58.449499
Bahnhof Niederrad,1,39,50.08076095581055,8.637449264526367,2026-01-08 23:20:58.449501
Sandweg / Pfingstweidstraße,0,40,50.1160888671875,8.695579528808594,2026-01-08 23:20:58.449502
Griesheimer Stadtweg / Schöffenstraße,4,36,50.091331481933594,8.615250587463379,2026-01-08 23:20:58.449503
Nibelungenplatz / Nibelungen Allee,1,39,50.128929138183594,8.692561149597168,2026-01-08 23:20:58.449505
Anhalter Straße / Rumpenheimer Straße,9,31,50.124141693115234,8.790240287780762,2026-01-08 23:20:58.449506
Horst-Schulmann Straße / Sonnemannstraße,11,29,50.109771728515625,8.700186729431152,2026-01-08 23:20:58.449507
Campus Eschborn / Düsseldorfer Straße,2,38,50.130821228027344,8.570685386657715,2026-01-08 23:20:58.449509
Gerbermühlstraße / Zum Schlegelhof,4,36,50.10457229614258,8.703683853149414,2026-01-08 23:20:58.449510
Bahnhof Offenbach Ost/Lämmerspieler Weg,4,36,50.10245895385742,8.784159660339355,2026-01-08 23:20:58.449511
U  Fischstein / Am Industriehof,1,39,50.12944030761719,8.623920440673828,2026-01-08 23:20:58.449525
Balduinstraße,1,39,50.09769058227539,8.715438842773438,2026-01-08 23:20:58.449526
Luxemburger Allee / Rhönstraße,1,39,50.11930465698242,8.712139129638672,2026-01-08 23:20:58.449528
Eschenheimer Tor / Taubenstraße,19,21,50.11688232421875,8.679264068603516,2026-01-08 23:20:58.449529
Kurhessenplatz / Scharfensteinerstraße,9,31,50.1298828125,8.797810554504395,2026-01-08 23:20:58.449530
Ostendplatz / Seligenstädter Straße,4,36,50.087284088134766,8.808518409729004,2026-01-08 23:20:58.449531
Goldsteinstraße / Hahnstraße,1,39,50.08466720581055,8.63293743133545,2026-01-08 23:20:58.449532
Kasseler Straße / Ederstraße,5,35,50.11992263793945,8.638671875,2026-01-08 23:20:58.449534
Hans-Thoma Straße / Städelstraße,6,34,50.10404968261719,8.678319931030273,2026-01-08 23:20:58.449763
Franz-Rücker-Allee / Hedwig-Dransfeld-Straße,11,29,50.128597259521484,8.64642333984375,2026-01-08 23:20:58.449772
Lindner Hotel Main Plaza,1,39,50.1063346862793,8.695819854736328,2026-01-08 23:20:58.449774
Eschersheimer Landstraße / Adickes-Allee (Polizeip,0,40,50.131404876708984,8.672572135925293,2026-01-08 23:20:58.449776
Am Schwalbenschwanz / Chamissostraße,2,38,50.14973449707031,8.659971237182617,2026-01-08 23:20:58.449777
Friedberger Landstraße / Vogelsbergstraße,2,38,50.12522888183594,8.691948890686035,2026-01-08 23:20:58.449778
Kleine Nelkenstraße / Praunheimer Landstraße,4,36,50.13410186767578,8.625885963439941,2026-01-08 23:20:58.449780
Mainkai / Historisches Museum,6,34,50.109214782714844,8.682565689086914,2026-01-08 23:20:58.449781
S Station Griesheim Südseite,0,40,50.09398651123047,8.607354164123535,2026-01-08 23:20:58.449783
Praunheimer Landstraße / Im Vogelsgesang,6,34,50.138729095458984,8.624698638916016,2026-01-08 23:20:58.449784
Blue-Towers,6,34,50.08042526245117,8.623993873596191,2026-01-08 23:20:58.449786
Campus Riedberg / Institut für Organische Chemie,0,40,50.17289733886719,8.631454467773438,2026-01-08 23:20:58.449787
Friedensbrücke / Theodor-Stern-Kai,3,37,50.099910736083984,8.66762638092041,2026-01-08 23:20:58.449814
Bruchfeldplatz,4,36,50.08738708496094,8.644618034362793,2026-01-08 23:20:58.449815
Ruth-Mufang-Straße / Riedbergallee,2,38,50.174678802490234,8.627827644348145,2026-01-08 23:20:58.449817
Frankenallee / Bushaltestelle Haus Gallus,1,39,50.104679107666016,8.643461227416992,2026-01-08 23:20:58.449818
Altenhöferallee / Werkstattzentrale,0,40,50.17414855957031,8.634039878845215,2026-01-08 23:20:58.449820
Frankfurt-Louisa / S-Bahn-Station,0,40,50.083492279052734,8.670733451843262,2026-01-08 23:20:58.449821
Marbachweg / Kaiser-Sigmund-Straße,0,40,50.140621185302734,8.677789688110352,2026-01-08 23:20:58.449823
Wiesenhüttenplatz,3,37,50.10496139526367,8.666950225830078,2026-01-08 23:20:58.449824
S Eschborn Bahnhof,4,36,50.14322280883789,8.561345100402832,2026-01-08 23:20:58.449825
Europaallee  / Londoner Straße,2,38,50.108543395996094,8.64803695678711,2026-01-08 23:20:58.449827
Schwalbacher Straße / Ludwig-Erhard-Straße,4,36,50.14419174194336,8.555472373962402,2026-01-08 23:20:58.449828
HR / Bertramswiese 8,1,39,50.13663101196289,8.675122261047363,2026-01-08 23:20:58.449829
Mergenthalerallee / Frankfurter Straße,4,36,50.13349151611328,8.567211151123047,2026-01-08 23:20:58.449831
Hauptbahnhof Südeingang / Mannheimer Str.,6,34,50.10599899291992,8.664427757263184,2026-01-08 23:20:58.449832
Braubachstraße / Domstraße,1,39,50.11168670654297,8.684393882751465,2026-01-08 23:20:58.449833
Hansaallee / Platenstraße,1,39,50.1364631652832,8.66742992401123,2026-01-08 23:20:58.449841
Kaiserlei Ausgang Brüsseler Platz,0,40,50.10519790649414,8.736538887023926,2026-01-08 23:20:58.449843
Eschborn Rathausplatz,3,37,50.14080810546875,8.571972846984863,2026-01-08 23:20:58.449844
Rathaus/Berliner Straße,2,38,50.105918884277344,8.761910438537598,2026-01-08 23:20:58.449845
Melemstraße / Eysseneckstraße,0,40,50.1297492980957,8.675399780273438,2026-01-08 23:20:58.449860
Europaallee / Stephensonstraße,20,20,50.10850143432617,8.638931274414062,2026-01-08 23:20:58.449861
DB Fernverkehr ,3,37,50.092567443847656,8.621186256408691,2026-01-08 23:20:58.449863
Am Römerhof / Europa-Allee,5,35,50.108001708984375,8.622349739074707,2026-01-08 23:20:58.449864
Günthersburgallee / Rothschildallee,1,39,50.12655258178711,8.698197364807129,2026-01-08 23:20:58.449865
Idsteiner Straße / Schneidhainer Straße,1,39,50.10533142089844,8.629496574401855,2026-01-08 23:20:58.449867
Haltestelle Rennbahn,13,27,50.08331298828125,8.651432037353516,2026-01-08 23:20:58.449868
Studentenwohnheim Sandhöfer Allee 2,3,37,50.09217071533203,8.66011905670166,2026-01-08 23:20:58.449869
LES 30.32.34 / Industriestraße,3,37,50.14710998535156,8.551597595214844,2026-01-08 23:20:58.449871
Am Hochwehr / Hügelstraße,4,36,50.143898010253906,8.653403282165527,2026-01-08 23:20:58.449874
Ziegelhüttenplatz / Ziegelhüttenweg,0,40,50.09526824951172,8.681842803955078,2026-01-08 23:20:58.449875
Eschersheimer Landstraße / Fritz-Tarnow-Straße,0,40,50.142730712890625,8.668985366821289,2026-01-08 23:20:58.449877
Saalburgallee / Wittelsbacherallee,3,37,50.124755859375,8.713567733764648,2026-01-08 23:20:58.449878
Lokalbahnhof,6,34,50.10184860229492,8.691269874572754,2026-01-08 23:20:58.449880
Kelsterbacher Straße / Schwanheimer Straße,1,39,50.088531494140625,8.64626693725586,2026-01-08 23:20:58.449881
Fritzlarerstraße / Kirchplatz,6,34,50.12505340576172,8.637423515319824,2026-01-08 23:20:58.449882
Campus Westend Hörsaalzentrum,3,37,50.12852096557617,8.666016578674316,2026-01-08 23:20:58.449884
Hallgartenstraße / Hartmann-Ibach-Straße,0,40,50.13087463378906,8.699603080749512,2026-01-08 23:20:58.449887
Eckenheimer Landstraße / Holzhausenstraße,0,40,50.128299713134766,8.684428215026855,2026-01-08 23:20:58.449892
Geleitsstraße / Wendelsweg,0,40,50.099971771240234,8.69491958618164,2026-01-08 23:20:58.449896
Walter-Kolb-Straße / Elisabethenstraße,5,35,50.106327056884766,8.687041282653809,2026-01-08 23:20:58.449913
Bremer Platz / Fürstenbergstraße,3,37,50.12406539916992,8.66972827911377,2026-01-08 23:20:58.449957
Roßmarkt / An der Hauptwache,5,35,50.1128044128418,8.67853832244873,2026-01-08 23:20:58.449963
Hanauer Landstraße 287,5,35,50.116188049316406,8.725687980651855,2026-01-08 23:20:58.449966
Gerauer Straße / Güntherstraße,3,37,50.081443786621094,8.645849227905273,2026-01-08 23:20:58.449968
Leonardo-da-Vinci-Allee / Am Römerhof,0,40,50.11327362060547,8.627622604370117,2026-01-08 23:20:58.449971
Deutsche Bibliothek,4,36,50.131717681884766,8.683323860168457,2026-01-08 23:20:58.449987
Niederräder Brücke / Hahnstraße,0,40,50.087928771972656,8.631414413452148,2026-01-08 23:20:58.449990
Campus Westend IG Farben,16,24,50.12567138671875,8.665367126464844,2026-01-08 23:20:58.450004
Universitätsklinikum Parkhaus / Sandhofstraße,3,37,50.093040466308594,8.655517578125,2026-01-08 23:20:58.450019
S Station Mühlberg,1,39,50.10173797607422,8.700605392456055,2026-01-08 23:20:58.450034
Südbahnhof / Eingang Diesterwegplatz,2,38,50.10013961791992,8.684870719909668,2026-01-08 23:20:58.450050
Adalbertstraße / Schlossstraße,4,36,50.118892669677734,8.643545150756836,2026-01-08 23:20:58.450067
Mannheimer Straße / Hardenbergstraße,1,39,50.10301208496094,8.656966209411621,2026-01-08 23:20:58.450082
Lyoner Str. / Herriotstr.,1,39,50.08216857910156,8.62816047668457,2026-01-08 23:20:58.450084
Waldschmidtstraße / Wittelsbacher Allee,1,39,50.11827087402344,8.701419830322266,2026-01-08 23:20:58.450110
Am Weißen Stein / Maybachstraße,1,39,50.15814208984375,8.65456771850586,2026-01-08 23:20:58.450112
Hermann-Eggert-Straße / Wohnheim,4,36,50.10038757324219,8.646162986755371,2026-01-08 23:20:58.450145
Wittelsbacher Allee/ Habsburger Allee,7,33,50.12004089355469,8.70531177520752,2026-01-08 23:20:58.450150
Carlo-Schmid-Platz  / Depot,9,31,50.12031173706055,8.651659965515137,2026-01-08 23:20:58.450167
Mövenpick Hotel,2,38,50.109920501708984,8.651028633117676,2026-01-08 23:20:58.450168
Seckbacher Landstraße / Nußbaumstraße,0,40,50.13493728637695,8.712231636047363,2026-01-08 23:20:58.450170
Theodor-Heuss-Allee / Varrentrappstraße,3,37,50.114200592041016,8.645977020263672,2026-01-08 23:20:58.450172
Leonardo-da-Vinci Allee / August-Euler Allee,1,39,50.113853454589844,8.622892379760742,2026-01-08 23:20:58.450187
Holbeinstraße / Nordheimstraße,4,36,50.099239349365234,8.677009582519531,2026-01-08 23:20:58.450189
Europagarten,2,38,50.10829162597656,8.62908935546875,2026-01-08 23:20:58.450194
Grüne Straße / Hanauer Landstraße,1,39,50.113075256347656,8.696329116821289,2026-01-08 23:20:58.450211
Habsburger Allee / Rhönstraße,1,39,50.11752700805664,8.708494186401367,2026-01-08 23:20:58.450227
Rohrbachstraße / Hartmann-Ibach-Straße,2,38,50.12902069091797,8.700864791870117,2026-01-08 23:20:58.450229
Deutschordenstraße / Komturstraße,2,38,50.08976745605469,8.652321815490723,2026-01-08 23:20:58.450247
Berger Straße / Eulengasse,0,40,50.132503509521484,8.715316772460938,2026-01-08 23:20:58.450274
Franklinstraße / Galvanistraße,1,39,50.115516662597656,8.636160850524902,2026-01-08 23:20:58.450299
